"";"s2id";"iso3";"label";"sublabel";"lat";"lon";"distance_from_shore_m";"dock"
"809";"103c7ba7";"NGA";"LAGOS";"LAGOS";6,27313707418642;3,20562846813161;15000;FALSE
"810";"103c7b9d";"NGA";"LAGOS";"LAGOS";6,27304906303189;3,19058453741062;15000;FALSE
"811";"103c7bab";"NGA";"LAGOS";"LAGOS";6,27314136164159;3,21588219841601;15000;FALSE
"812";"103c7af9";"NGA";"LAGOS";"LAGOS";6,26839135801661;3,2251394142467;15000;FALSE
"813";"103c7ba1";"NGA";"LAGOS";"LAGOS";6,2733958457919;3,2002782244317;15000;FALSE
"814";"103c7ba9";"NGA";"LAGOS";"LAGOS";6,27324350730323;3,21053666838719;15000;FALSE
"815";"103c7a55";"NGA";"LAGOS";"LAGOS";6,27313267899966;3,22080721799582;15000;FALSE
"816";"103c7aff";"NGA";"LAGOS";"LAGOS";6,26740242870433;3,22028256451176;15000;FALSE
"817";"103c7b07";"NGA";"LAGOS";"LAGOS";6,2682609760142;3,21054448821319;15000;FALSE
"818";"103c7a59";"NGA";"LAGOS";"LAGOS";6,27327085169024;3,23019484975621;15000;FALSE
"819";"103c7b0b";"NGA";"LAGOS";"LAGOS";6,26784376506099;3,20114318577221;15000;FALSE
"820";"103c7afd";"NGA";"LAGOS";"LAGOS";6,26242683448418;3,22068471586468;16000;FALSE
"821";"106abc0b";"NGA";"SEA EAGLE TERMINAL";"SEA EAGLE TERMINAL";4,80776065849751;5,31339360034843;19000;FALSE
"822";"103f88c5";"NGA";"ESCRAVOS OIL TERMINAL";"ESCRAVOS OIL TERMINAL";5,51265975603635;4,99018302214379;20000;FALSE
"823";"104005b5";"NGA";"FORCADOS TERMINAL";"FORCADOS OIL TERMINAL";5,1665611277055;5,16689648620686;20000;FALSE
"824";"1040044d";"NGA";"FORCADOS TERMINAL";"FORCADOS OIL TERMINAL";5,16149831412673;5,17236830197601;20000;FALSE
"825";"104005b7";"NGA";"FORCADOS TERMINAL";"FORCADOS OIL TERMINAL";5,17168293037447;5,1662610212856;20000;FALSE
"826";"104005c9";"NGA";"FORCADOS TERMINAL";"FORCADOS OIL TERMINAL";5,17170910427147;5,16316407337708;21000;FALSE
"827";"1068e547";"NGA";"BONNY TERMINAL";"BONNY OFFSHORE TERMINAL";4,18716631061132;7,24463873032523;22000;FALSE
"828";"104008af";"NGA";"NGA-52";"FORCADOS";5,21294123193364;5,13521348183863;22000;FALSE
"829";"1068e519";"NGA";"BONNY TERMINAL";"BONNY OFFSHORE TERMINAL";4,17559991980935;7,23075276172893;23000;FALSE
"830";"103f8f3d";"NGA";"ESCRAVOS";"ESCRAVOS";5,51201280454952;4,95836854571283;23000;FALSE
"831";"103f8f23";"NGA";"ESCRAVOS";"ESCRAVOS";5,50784246277379;4,95887817169026;23000;FALSE
"832";"103f763f";"NGA";"NGA-53";"UKPOKITI MARINE TERMINAL";5,72729467650385;4,83209827133945;23000;FALSE
"833";"1068e51b";"NGA";"BONNY TERMINAL";"BONNY OFFSHORE TERMINAL";4,17310777338197;7,2314164138408;24000;FALSE
"834";"1068e51d";"NGA";"BONNY TERMINAL";"BONNY OFFSHORE TERMINAL";4,1719699815346;7,22580979893665;24000;FALSE
"835";"1068e56b";"NGA";"BONNY TERMINAL";"BONNY OFFSHORE TERMINAL";4,1768607959737;7,24758610351556;24000;FALSE
"836";"1068f2f5";"NGA";"IMA TERMINAL";"IMA TERMINAL";4,22132558839845;7,39683156675404;24000;FALSE
"837";"1068f25f";"NGA";"IMA TERMINAL";"IMA TERMINAL";4,22164943565607;7,39357987471383;24000;FALSE
"838";"106bddc1";"NGA";"BRASS";"BRASS OIL TERMINAL";4,06819884489507;6,30408845723033;26000;FALSE
"839";"106bddbf";"NGA";"BRASS";"BRASS OIL TERMINAL";4,06761937724717;6,29968311098287;26000;FALSE
"840";"1068822b";"NGA";"NGA-32";"ONNE";4,27481983790659;7,74538894046209;26000;FALSE
"841";"103f8e53";"NGA";"ESCRAVOS FIELD";"ESCRAVOS";5,49679950614898;4,92823747099296;27000;FALSE
"842";"103f8e57";"NGA";"ESCRAVOS FIELD";"ESCRAVOS";5,4919250642736;4,93299423646478;27000;FALSE
"843";"103f8e55";"NGA";"ESCRAVOS FIELD";"ESCRAVOS";5,49608555551573;4,93191304554404;27000;FALSE
"844";"103f8e51";"NGA";"ESCRAVOS FIELD";"ESCRAVOS NIGERIA";5,4929235607048;4,92849384290146;27000;FALSE
"845";"106b05b1";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,24655499162534;5,61722608242334;29000;FALSE
"846";"1068e19b";"NGA";"BONNY TERMINAL";"BONNY TERMINAL";4,10756018939598;7,12850126166756;30000;FALSE
"847";"1068e185";"NGA";"BONNY TERMINAL";"SHELL SLOT BONNY";4,11097178963617;7,12822482308385;30000;FALSE
"848";"10664e07";"NGA";"NGA-7";"ONNE PORT";4,26744570921857;8,30066337131598;30000;FALSE
"849";"10664e01";"NGA";"NGA-7";"ONNE PORT";4,26766477163902;8,3059877057901;30000;FALSE
"850";"106b05bb";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,24135871101245;5,61730576197224;30000;FALSE
"851";"106b05a9";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,24703857638576;5,60711697925209;30000;FALSE
"852";"106b05ab";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,25111689585581;5,60673885315361;30000;FALSE
"853";"106b0507";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,24813943504421;5,60241524130135;30000;FALSE
"854";"106b05af";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,24456321153985;5,61297070918979;30000;FALSE
"855";"106b0501";"NGA";"PENNINGTON TERMINAL";"PENNINGTON OIL TERMINAL";4,25211313970232;5,60161083966435;30000;FALSE
"856";"1068e191";"NGA";"BONNY TERMINAL";"T MANIS";4,10767780539045;7,12298759249649;31000;FALSE
"857";"1068e18f";"NGA";"BONNY TERMINAL";"T MANIS";4,11098869544727;7,12292501358612;31000;FALSE
"858";"103f906f";"NGA";"ESCRAVOS";"ESCRAVOS";5,52843033620478;4,86445508025909;32000;FALSE
"859";"103f9065";"NGA";"ESCRAVOS";"ESCRAVOS";5,52959201867316;4,86027034470022;32000;FALSE
"860";"10662e2b";"NGA";"NGA-19";"CAPE TOWN";4,23615427173111;7,9559185815481;33000;FALSE
"861";"106893b9";"NGA";"AMENAM";"AMENAM";4,1441008359782;7,50065533142607;34000;FALSE
"862";"106893bf";"NGA";"AMENAM";"AMENAM";4,13938026993935;7,49966484734152;34000;FALSE
"863";"10662fd5";"NGA";"NGA-19";"NAGIRIA";4,23008959674076;7,95604347801106;34000;FALSE
"864";"10663725";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,22650945381505;8,05869840526459;35000;FALSE
"865";"10663727";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,22862291914837;8,05942389103249;35000;FALSE
"866";"10663729";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,22824351349608;8,055917925087;35000;FALSE
"867";"1066372f";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,22650681766251;8,05578210317172;35000;FALSE
"868";"10663709";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,22021923768812;8,08894089828664;36000;FALSE
"869";"106637a7";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,22036518012236;8,0924967613612;36000;FALSE
"870";"106630cd";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,21981912507317;8,04477522728826;36000;FALSE
"871";"10663733";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,21967865439963;8,047977953996;36000;FALSE
"872";"106637a9";"NGA";"QUA IBOE TERMINAL";"BOP";4,22388971036297;8,09256134583836;36000;FALSE
"873";"10663707";"NGA";"QUA IBOE TERMINAL";"BOP";4,22368501486045;8,08761728635775;36000;FALSE
"874";"1066305d";"NGA";"NGA-10";"INIM FIELD";4,21474362065417;7,99585630714279;37000;FALSE
"875";"1066376b";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,2089585800047;8,07053679717776;37000;FALSE
"876";"10663741";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,20895269387991;8,06632556211621;37000;FALSE
"877";"103f912b";"NGA";"NGA-78";"ESCRAVOS";5,49881532597062;4,81410861864028;38000;FALSE
"878";"1066506f";"NGA";"NGA-79";"ANTAN OIL TERMINAL";4,20226348681305;8,33970707275151;38000;FALSE
"879";"10663753";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,19960757776728;8,04848523012936;38000;FALSE
"880";"106630ad";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,20003537690895;8,04416058093301;38000;FALSE
"881";"10663743";"NGA";"QUA IBOE TERMINAL";"QUA IBOE NIGERIA";4,20497543311893;8,0660458476758;38000;FALSE
"882";"10663769";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,204776168043;8,07051777192827;38000;FALSE
"883";"106630b3";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,20328200362854;8,04411675752598;38000;FALSE
"884";"1066374d";"NGA";"QUA IBOE TERMINAL";"QUA IBOE OIL TERMINAL";4,20378770222064;8,04835863950593;38000;FALSE
"885";"10663745";"NGA";"QUA IBOE TERMINAL";"QUA IBOE";4,20429419985776;8,06026330500472;38000;FALSE
"886";"10663a2f";"NGA";"NGA-13";"ONNE PORT";4,1578791548069;8,03825117610539;42000;FALSE
"887";"10663b27";"NGA";"NGA-30";"INIM WEST";4,14965369329452;7,97412006307481;43000;FALSE
"888";"1068c2ff";"NGA";"OKONO TERMINAL";"OKONO TERMINAL";4,00001756841924;7,30478182702269;44000;FALSE
"889";"10689601";"NGA";"NGA-33";"YOHO";4,03612734243864;7,52770537165393;45000;FALSE
"890";"1068c2f9";"NGA";"OKONO TERMINAL";"OKONO TERMINAL";4,00320880180395;7,30539881412707;45000;FALSE
"891";"106638df";"NGA";"NGA-22";"OFON FIELD";4,12703874425946;8,09454567254692;46000;FALSE
"892";"1068bdff";"NGA";"NGA-33";"AAE";4,03262344321767;7,52595378554951;47000;FALSE
"893";"106646d5";"NGA";"EBOK FIELD";"EBOK FIELD";4,11079555436979;8,18040671703653;48000;FALSE
"894";"1066472d";"NGA";"EBOK FIELD";"EBOK FIELD";4,11008172648335;8,16833623616639;48000;FALSE
"895";"106640d5";"NGA";"EBOK FIELD";"EBOK FIELD";4,10609084581689;8,17585978819444;48000;FALSE
"896";"1066412b";"NGA";"EBOK FIELD";"EBOK FIELD";4,10752979491473;8,17988595283041;48000;FALSE
"897";"106640d3";"NGA";"EBOK FIELD";"EBOK";4,10869847148257;8,16880804380403;48000;FALSE
"898";"10661ff3";"NGA";"NGA-36";"ODUDU NIGERIA";4,02361378472855;7,80415421139165;54000;FALSE
"899";"103fa9ff";"NGA";"NGA-84";"ABO";5,71121922240488;4,4840550823276;54000;FALSE
"900";"10661fdf";"NGA";"ODUDU TERMINAL";"ODUDU TERMINAL";4,00795436462786;7,78688982426321;55000;FALSE
"901";"10661fd9";"NGA";"ODUDU TERMINAL";"ODUDU TERMINAL";4,00466710902908;7,78799228428992;56000;FALSE
"902";"10692f6b";"NGA";"NGA-57";"OKWORI TERMINAL";3,86001268847193;6,98268171814768;57000;FALSE
"903";"10661e21";"NGA";"NGA-25";"ODUDU TERMINAL";3,97404570548111;7,78870819636274;59000;FALSE
"904";"10661e71";"NGA";"NGA-31";"ODUDU NIGERIA";3,95798293171205;7,81445583874787;61000;FALSE
"905";"103e3509";"NGA";"AGBAMI";"AGBAMI";5,3488219011982;4,35826142157131;89000;FALSE
"906";"103e35a7";"NGA";"AGBAMI";"AGBAMI";5,34927540334432;4,35533337459222;89000;FALSE
"907";"103e3507";"NGA";"AGBAMI";"AGBAMI";5,34610199088503;4,35852462564354;89000;FALSE
"908";"103e35a9";"NGA";"AGBAMI";"ERHA NIGERIA";5,34570164743943;4,35463105286783;90000;FALSE
"909";"106f37ab";"NGA";"USAN FPSO";"USAN FIELD";3,58976669564619;7,39847126897787;91000;FALSE
"910";"106f3653";"NGA";"USAN FPSO";"USAN NIGERIA";3,59356224939988;7,40269799575534;91000;FALSE
"911";"106f37ad";"NGA";"USAN FPSO";"USAN";3,59032067056043;7,40269154199325;91000;FALSE
"912";"106f3655";"NGA";"USAN FPSO";"USAN";3,59344009850809;7,39848593058907;91000;FALSE
"913";"106f37a7";"NGA";"USAN FPSO";"USAN";3,57847379690643;7,39632573571415;92000;FALSE
"914";"101510b1";"NGA";"BONGA TERMINAL";"BONGA";4,56134421654494;4,6369732576777;98000;FALSE
"915";"101510b7";"NGA";"BONGA TERMINAL";"BONGA";4,56538231618845;4,63705402492048;98000;FALSE
"916";"101510bf";"NGA";"BONGA TERMINAL";"BONGA";4,56539096111517;4,62716996615038;99000;FALSE
"917";"101510bb";"NGA";"BONGA TERMINAL";"BONGA";4,56119562589457;4,63286518858545;99000;FALSE
"918";"101510b9";"NGA";"BONGA TERMINAL";"BONGA";4,56539213337006;4,63288446623106;99000;FALSE
"919";"1015109b";"NGA";"BONGA TERMINAL";"BONGA";4,55667745589291;4,61687829766667;1e+05;FALSE
"920";"10151091";"NGA";"BONGA TERMINAL";"MARIN";4,56041603538844;4,61680962968199;1e+05;FALSE
"921";"106c8e01";"NGA";"AGBAMI FPSO";"AGBAMI";3,48610242776668;5,56498694798256;102000;FALSE
"922";"106c8e07";"NGA";"AGBAMI FPSO";"AGBAMI";3,48576830870596;5,56870618347558;102000;FALSE
"923";"106c8dff";"NGA";"AGBAMI FPSO";"AGBAMI";3,48235652599372;5,56578805619228;103000;FALSE
"924";"106c8df9";"NGA";"AGBAMI FPSO";"AGBAMI";3,4769985514047;5,56465364047808;103000;FALSE
"925";"106c9201";"NGA";"AGBAMI FPSO";"AGBAMI";3,48200607553738;5,55935742742219;103000;FALSE
"926";"106c8dfd";"NGA";"AGBAMI FPSO";"AGBAMI";3,48170250737343;5,56950784039346;103000;FALSE
"927";"106ef3fd";"NGA";"AKPO FPSO";"AKPO NIGERIA";3,16184932887061;6,83101280270959;131000;FALSE
"928";"106ef3fb";"NGA";"AKPO FPSO";"AKPO NIGERIA";3,16252573941923;6,82783689365977;131000;FALSE
"929";"106ef3ff";"NGA";"AKPO FPSO";"AKPO NIGERIA";3,15909933392519;6,83147425982295;131000;FALSE
"930";"106ef411";"NGA";"AKPO FPSO";"AKPO";3,14366433180058;6,82366843530674;133000;FALSE
