trip_id,event_id,event_type,year,vessel_id,ssvid,shipname,vessel_flag_best,callsign,imo,vessel_class_best,geartype_best,vessel_class_initial,class_confidence,trip_start,start_port_iso3,start_port_label,trip_end,end_port_iso3,end_port_label,port_anchorage_id,total_voyage_days,total_voyage_h,total_ais_h,percent_ais_voyage,event_start,event_end,event_duration_d,lat_mean,lon_mean,lat_end,lon_end,distance_km,speed_knots,eez,major_fao,high_seas,rfmo,start_distance_from_shore_km,end_distance_from_shore_km,start_distance_from_port_km,end_distance_from_port_km,positions_12_hours_before,encountered_ssvid,encountered_vessel_id,encountered_shipname,encountered_callsign,encountered_imo,encountered_flag,encountered_vessel_class,encountered_geartype,port_event_type,port_event_timestamp,port_event_lat,port_event_lon,port_label,sublabel,port_event_anchorage_id,port_distance_from_shore_m,at_dock,port_confidence,possible_spoofing
piGKJJh3yQ,c091cc351d577cdb5d64870f034a5f6f,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,01/03/2022 09:00,01/03/2022 17:42,0.4,-2.34,155.11,NA,NA,9.9,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",108,117,283.2,289.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f7257419b43e20f3ceb513a326076df9,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,01/03/2022 09:53,01/03/2022 16:58,0.3,-2.34,155.11,NA,NA,8.6,0.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",117,109,289.1,284.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f298f90e274780a0cf17236280266ee9,Gap,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,02/03/2022 04:43,04/03/2022 23:26,2.8,NA,NA,-3.1,155.62,89.7,0.7,PNG,NA,NA,"ACAP, FFA, IWC, SPC, WCPFC",100,103,282.6,279.7,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,468a3533db9946cb2d4c1a41c9a030dc,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 05:35,05/03/2022 08:48,0.1,-2.93,155.26,NA,NA,10.1,1.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",74,72,284.5,282.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,6a262293a37e174d496bf2a6dad38547,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 10:13,05/03/2022 17:28,0.3,-2.88,155.38,NA,NA,21.8,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",76,97,286.5,299.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,86ded826b7f815ab69e4a687efd0e358,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 10:59,05/03/2022 16:59,0.2,-2.88,155.37,NA,NA,17.8,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",95,77,298.6,287.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,e26c77d059406d005817a2a82bb75c2d,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 18:45,05/03/2022 21:59,0.1,-2.97,155.3,NA,NA,8.4,1.4,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",78,71,283.4,280.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,b99dc9a72fa1d57533194b7cea9cbeca,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 21:14,05/03/2022 22:19,0,-2.98,155.27,NA,NA,2.9,1.4,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",70,72,280.2,281.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,cb6039a512ee73dd0a719caac50209eb,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,05/03/2022 23:59,06/03/2022 01:59,0.1,-2.98,155.19,NA,NA,4.2,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",64,62,274.6,272.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,6f9db9e24ce1a290789eec1f6227cdf7,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,06/03/2022 00:00,06/03/2022 02:26,0.1,-2.98,155.19,NA,NA,5.3,1.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",61,66,271.6,276.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,781e8662bd0892421b82f130f6eca341,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,06/03/2022 17:06,06/03/2022 22:06,0.2,-3.96,156.17,NA,NA,11.5,1.4,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",117,124,230.8,239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,bf36c36ba86a22b744461824ad7af025,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,06/03/2022 18:59,06/03/2022 21:56,0.1,-3.96,156.16,NA,NA,3.5,0.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",120,117,233.9,230.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,d500dc193906f21f8b75f286da3e8e05,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,07/03/2022 00:15,07/03/2022 04:49,0.2,-4.03,156.24,NA,NA,12.7,1.8,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",115,121,230.3,238.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,b3de5a192b5ad8a174fd4fc6119695d2,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,07/03/2022 08:02,07/03/2022 21:50,0.6,-3.99,155.99,NA,NA,30.1,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",94,114,205.5,227.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,b412b9fa934c24a0d651d7ce3d510c5b,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,07/03/2022 08:59,07/03/2022 17:59,0.4,-4,156,NA,NA,19.5,1.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",113,97,226.1,209.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5218e062e0e794cbf19297c432cbd5a9,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,07/03/2022 18:42,07/03/2022 21:52,0.1,-4.02,155.9,NA,NA,5.3,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",98,94,210,205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,fb98114a3e18e1c75ddcab2e674db2db,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,08/03/2022 02:46,08/03/2022 17:42,0.6,-4.17,156.27,NA,NA,35.9,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",101,96,242.1,210.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5417f4a8244cff2728b29046d20a9157,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,08/03/2022 03:10,08/03/2022 21:56,0.8,-4.17,156.27,NA,NA,52.6,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",89,99,203.9,243.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,991bc99237b27c0a3231ccaac7930660,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,08/03/2022 19:33,08/03/2022 21:59,0.1,-4.18,156.08,NA,NA,4.1,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",96,94,210.8,208.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,70fc75a3f3e201f91493c6b6ea2ac99e,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,09/03/2022 11:16,09/03/2022 17:32,0.3,-3.12,155.16,NA,NA,14.6,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",45,60,256,265.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,2551909daabc55c90dda2b9134f9b09c,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,09/03/2022 11:59,09/03/2022 22:59,0.5,-3.12,155.11,NA,NA,22.7,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",59,39,264.8,249.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,b9a92c35a5746eaef863bf6e64c0db96,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,09/03/2022 19:25,09/03/2022 20:07,0,-3.13,155.06,NA,NA,0.9,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",41,42,252.4,253.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,0d36d91c9be06e1c91c48c9bda9ef916,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,09/03/2022 21:28,09/03/2022 23:08,0.1,-3.12,155.03,NA,NA,2.3,0.9,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",38,41,249.4,251.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,5dc23489a55eaac1caf91605297a3b52,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,10/03/2022 09:17,10/03/2022 21:59,0.5,-4.29,156.16,NA,NA,33.9,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",82,100,196.7,219.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,a01b14a5bd8dd3437e4a3f577ae6923c,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,10/03/2022 09:48,10/03/2022 17:55,0.3,-4.28,156.18,NA,NA,20.1,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",100,87,219.2,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,c826be3e8e5a20b806629d61e3ca4fae,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,10/03/2022 18:51,10/03/2022 21:59,0.1,-4.33,156.09,NA,NA,6.1,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",87,82,201,196.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,be7696137002a6552b05a7bfffbe0b3b,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,11/03/2022 08:57,11/03/2022 17:46,0.4,-4.27,156,NA,NA,17.3,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",89,74,203.3,188.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,dbb2a9cce44dac348e9863f7745f507b,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,11/03/2022 09:08,11/03/2022 17:46,0.4,-4.28,156,NA,NA,17,1.1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",74,89,188.6,203.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,1f01fd94d50c7e87407d9f324a2e685d,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,11/03/2022 18:19,11/03/2022 21:51,0.1,-4.33,155.87,NA,NA,4.6,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",66,69,179.8,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,648fd1700247f52ca5ea2839fb788f7e,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,11/03/2022 18:26,11/03/2022 21:55,0.1,-4.33,155.87,NA,NA,4.3,0.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",69,65,183,179.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,a62193c94411089315eae107af24a69f,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,12/03/2022 05:27,12/03/2022 07:33,0.1,-3.55,156.12,NA,NA,5.5,2.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",150,153,261.5,264.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,edfc380386fe96d3cef00dae8ca2eef3,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,12/03/2022 09:39,12/03/2022 17:43,0.3,-3.38,155.89,NA,NA,23.7,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",115,138,257.1,272.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,85de86651292f0fd9f1a2c765c9a8121,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,12/03/2022 09:59,12/03/2022 17:43,0.3,-3.38,155.88,NA,NA,23.1,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",138,115,272.8,257.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,7c0a8661b8d6ffd395dda4f5910a2fc7,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,12/03/2022 18:21,12/03/2022 21:51,0.1,-3.35,155.68,NA,NA,11.5,1.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",101,110,255.5,260.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,9eb1a2bc6f891feb4f4ebbbf1a6c42bc,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,12/03/2022 18:38,12/03/2022 20:53,0.1,-3.35,155.7,NA,NA,6.7,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",110,103,259.4,256.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,f3fc9daeec36adae682240bc9e727469,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,13/03/2022 05:35,13/03/2022 19:31,0.6,-4.12,156,NA,NA,32.1,1.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",83,106,194.8,220.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,eae80953f89dccda270079f3396076a4,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,13/03/2022 05:47,13/03/2022 18:45,0.5,-4.12,156.01,NA,NA,30,1.3,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",105,84,219.3,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,6760a930f43a893103ba8adb5b6036de,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,13/03/2022 20:13,13/03/2022 22:57,0.1,-4.2,155.79,NA,NA,8.1,1.6,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",75,69,187.7,180.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,0236ff85b712ea6a71590bb9bb4d516c,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,13/03/2022 21:11,13/03/2022 23:32,0.1,-4.22,155.76,NA,NA,4.8,1.2,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",69,71,180.1,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,47b832ab452819242daee8539550fd38,Fishing,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,14/03/2022 02:44,14/03/2022 05:25,0.1,-4.13,155.8,NA,NA,6.8,1.7,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",77,81,187.4,192.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
piGKJJh3yQ,c53f7573d51b36d9d50bd6c4f9f6da92,Loitering,2022,d4646381b-b7a8-0d78-574a-0ba5f3c60cfc,544117120,MARITA 88,NRU,C2AS2,9720354,fishing,tuna_purse_seines,,NA,18/02/2022 04:50,PNG,RABAUL,24/03/2022 06:07,PHL,GENERAL SANTOS,32f7a149,34,819,675,82.4,14/03/2022 02:53,14/03/2022 04:59,0.1,-4.13,155.8,NA,NA,4,1,PNG,71,,"ACAP, FFA, IWC, SPC, WCPFC",81,79,192.7,189.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
